NSample,Dimension,Distribution,prob
48,460,Gaussian,0.9175
48,470,Gaussian,0.945
48,480,Gaussian,0.9325
48,490,Gaussian,0.95125
48,500,Gaussian,0.95
48,510,Gaussian,0.96875
48,520,Gaussian,0.96
48,530,Gaussian,0.96125
48,540,Gaussian,0.97875
48,550,Gaussian,0.97625
48,560,Gaussian,0.97
48,570,Gaussian,0.97625
48,580,Gaussian,0.98125
48,590,Gaussian,0.99875
48,600,Gaussian,0.98625
48,610,Gaussian,0.985
48,620,Gaussian,0.98875
48,630,Gaussian,0.9875
48,640,Gaussian,0.99375
48,650,Gaussian,0.99
48,660,Gaussian,0.98875
48,670,Gaussian,0.9925
48,680,Gaussian,0.995
48,690,Gaussian,0.99375
48,700,Gaussian,0.995
48,710,Gaussian,0.9975
48,720,Gaussian,0.99625
48,730,Gaussian,0.9975
48,740,Gaussian,0.9975
48,750,Gaussian,0.9975
48,760,Gaussian,0.99875
48,770,Gaussian,0.99625
48,780,Gaussian,0.99875
48,790,Gaussian,1.0
48,800,Gaussian,1.0
48,810,Gaussian,0.9975
48,820,Gaussian,0.99625
48,830,Gaussian,1.0
48,840,Gaussian,0.9975
48,850,Gaussian,0.99875
48,860,Gaussian,1.0
48,870,Gaussian,1.0
48,880,Gaussian,0.99875
48,890,Gaussian,1.0
48,900,Gaussian,1.0
48,910,Gaussian,0.99875
48,920,Gaussian,1.0
48,930,Gaussian,1.0
48,940,Gaussian,1.0
48,950,Gaussian,1.0
48,960,Gaussian,1.0
48,970,Gaussian,1.0
48,980,Gaussian,1.0
48,990,Gaussian,0.99875
50,100,Gaussian,0.0
50,110,Gaussian,0.0
50,120,Gaussian,0.0
50,130,Gaussian,0.00625
50,140,Gaussian,0.005
50,150,Gaussian,0.00625
50,160,Gaussian,0.02375
50,170,Gaussian,0.03375
50,180,Gaussian,0.06875
50,190,Gaussian,0.07
50,200,Gaussian,0.09625
50,210,Gaussian,0.14875
50,220,Gaussian,0.21125
50,230,Gaussian,0.22375
50,240,Gaussian,0.30875
50,250,Gaussian,0.3375
50,260,Gaussian,0.34625
50,270,Gaussian,0.4175
50,280,Gaussian,0.4525
50,290,Gaussian,0.5
50,300,Gaussian,0.50125
50,310,Gaussian,0.57
50,320,Gaussian,0.55875
50,330,Gaussian,0.63875
50,340,Gaussian,0.6925
50,350,Gaussian,0.71
50,360,Gaussian,0.7475
50,370,Gaussian,0.76875
50,380,Gaussian,0.80125
50,390,Gaussian,0.835
50,400,Gaussian,0.83625
50,410,Gaussian,0.84
50,420,Gaussian,0.8675
50,430,Gaussian,0.88625
50,440,Gaussian,0.87
50,450,Gaussian,0.9025
50,460,Gaussian,0.91625
50,470,Gaussian,0.91875
50,480,Gaussian,0.91875
50,490,Gaussian,0.93625
50,500,Gaussian,0.94
50,510,Gaussian,0.9525
50,520,Gaussian,0.9375
50,530,Gaussian,0.96375
50,540,Gaussian,0.97
50,550,Gaussian,0.9525
50,560,Gaussian,0.97
50,570,Gaussian,0.97625
50,580,Gaussian,0.97875
50,590,Gaussian,0.975
50,600,Gaussian,0.98
50,610,Gaussian,0.9875
50,620,Gaussian,0.97375
50,630,Gaussian,0.98625
50,640,Gaussian,0.98375
50,650,Gaussian,0.9875
50,660,Gaussian,0.985
50,670,Gaussian,0.98625
50,680,Gaussian,0.9975
50,690,Gaussian,0.99125
50,700,Gaussian,0.99375
50,710,Gaussian,0.995
50,720,Gaussian,0.99625
50,730,Gaussian,0.99125
50,740,Gaussian,0.9925
50,750,Gaussian,0.9975
50,760,Gaussian,0.9975
50,770,Gaussian,0.99875
50,780,Gaussian,0.9975
50,790,Gaussian,0.99875
50,800,Gaussian,1.0
50,810,Gaussian,1.0
50,820,Gaussian,1.0
50,830,Gaussian,0.9975
50,840,Gaussian,0.99875
50,850,Gaussian,0.99875
50,860,Gaussian,1.0
50,870,Gaussian,0.9975
50,880,Gaussian,0.99875
50,890,Gaussian,1.0
50,900,Gaussian,0.9975
50,910,Gaussian,0.99875
50,920,Gaussian,1.0
50,930,Gaussian,0.99875
50,940,Gaussian,0.99875
50,950,Gaussian,1.0
50,960,Gaussian,1.0
50,970,Gaussian,0.9975
50,980,Gaussian,1.0
50,990,Gaussian,1.0
52,100,Gaussian,0.0
52,110,Gaussian,0.0
52,120,Gaussian,0.0
52,130,Gaussian,0.00375
52,140,Gaussian,0.00375
52,150,Gaussian,0.00875
52,160,Gaussian,0.01875
52,170,Gaussian,0.03
52,180,Gaussian,0.0375
52,190,Gaussian,0.06625
52,200,Gaussian,0.0825
52,210,Gaussian,0.1225
52,220,Gaussian,0.13625
52,230,Gaussian,0.18125
52,240,Gaussian,0.23375
52,250,Gaussian,0.28
52,260,Gaussian,0.29125
52,270,Gaussian,0.33875
52,280,Gaussian,0.39125
52,290,Gaussian,0.44
52,300,Gaussian,0.48375
52,310,Gaussian,0.51375
52,320,Gaussian,0.525
52,330,Gaussian,0.58625
52,340,Gaussian,0.6175
52,350,Gaussian,0.6475
52,360,Gaussian,0.67375
